account_number,num_payments,total_amount,avg_amount,max_amount,min_amount,std_amount,num_discounts,last_payment_date,first_payment_date,num_different_products,num_different_plans,user_group1,user_group2
00f800ab06e266cba7fe079fda1628b3,3,13.695652173913043,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-11-10 21:05:50,2020-09-12 17:57:07,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
010b5913f72e75089a964a62207e7ac0,2,4.0,2.0,4.0,0.0,2.8284271247461903,1,2021-06-18 14:35:08,2020-09-02 15:38:29,2,2,OTHER,OTHER
0111cc6c4637665096426aed074ae1bc,4,15.97254004576659,3.9931350114416473,4.565217391304348,2.276887871853547,1.1441647597254003,1,2022-03-04 12:48:06,2021-03-30 21:07:12,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
01196218454f53c7122fcb48cb40b1d8,2,9.456264775413711,4.7281323877068555,4.7281323877068555,4.7281323877068555,0.0,0,2020-08-24 10:45:25,2020-08-24 10:41:04,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
0123182212f56e5087d29948e305503b,3,11.407322654462241,3.802440884820747,4.565217391304348,2.276887871853547,1.3211676640494867,1,2021-03-08 16:26:54,2020-10-08 22:40:31,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
013529189e849d2bc3e509b9359a1f42,3,15.983981693363845,5.327993897787948,6.853546910755149,4.565217391304348,1.3211676640494872,0,2022-05-16 11:29:57,2022-03-18 10:06:14,2,2,BOTH,BOTH
013854cec41746916a57df546e13282f,6,27.45995423340961,4.576659038901602,4.576659038901602,4.576659038901602,0.0,0,2021-07-04 11:31:55,2020-09-22 14:33:59,1,1,TOP-UP_ONLY,TOP-UP_ONLY
013d4a6e8a10577b58560f9a5b384b10,10,43.37528604118993,4.337528604118993,4.576659038901602,2.276887871853547,0.7240442790933509,1,2022-05-27 17:25:52,2020-11-18 20:41:17,2,2,BOTH,BOTH
014c4023fcf33087e87a587324aa5e7b,7,29.668192219679632,4.238313174239948,4.565217391304348,2.276887871853547,0.8649072608906799,1,2022-07-22 11:40:40,2020-09-22 11:55:45,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
0153125d7c5c25e0e5f320003e9e6770,15,66.18993135011442,4.412662090007628,4.565217391304348,2.276887871853547,0.5908441412978516,1,2021-12-02 12:19:50,2020-09-03 12:50:10,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
01588a5ba2d10e4efbe1e80c915feb29,8,29.93,3.74125,4.0,1.99,0.7076205096761158,2,2021-11-20 21:16:07,2021-05-25 18:33:58,2,2,BOTH,BOTH
015b5378d5a1125f183d126c04bb186b,2,6.842105263157895,3.4210526315789473,4.565217391304348,2.276887871853547,1.6180933207930148,1,2021-10-24 18:11:24,2021-10-24 18:08:18,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
01655f6d0283c18b61c5680bd2a9070f,4,18.26086956521739,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-12-13 21:01:07,2020-09-14 21:01:13,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
016a6e4beb3b9b8da12cdc296f2c5514,4,56.0,14.0,14.0,14.0,0.0,0,2022-05-31 19:43:52,2020-10-22 16:57:58,1,1,TOP-UP_ONLY,TOP-UP_ONLY
0170e62247c63c9aae7c5e12c79b036b,8,29.92,3.74,3.99,1.99,0.7071067811865476,1,2022-06-13 10:46:12,2021-03-04 13:48:25,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
0184697120961e003e21f908de4161d5,12,54.78260869565217,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-06-21 21:19:01,2020-09-04 21:10:17,2,3,PLAN_ONLY,PLAN_ONLY_SuperCheap
01878551947cb2e03adeb5594c9fed30,3,35.45766590389016,11.819221967963387,16.018306636155607,8.009153318077804,4.0187229706703524,0,2022-02-02 23:55:31,2021-01-17 19:50:00,2,2,BOTH,BOTH
019538464dec3da05341a145f906f8fe,19,84.45080091533181,4.444778995543779,4.565217391304348,2.276887871853547,0.5249787960424753,1,2022-06-05 13:49:25,2020-08-23 17:56:43,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
01adc126f2ca7e47068654a2f22f37c0,4,58.38672768878718,14.596681922196796,27.32265446224256,4.576659038901602,11.779187315158524,2,2022-05-26 10:46:26,2021-05-11 19:29:56,2,3,BOTH,BOTH
01bc14a6840a1dfc98605b78ee0f1375,9,41.18993135011442,4.576659038901602,4.576659038901602,4.576659038901602,0.0,0,2022-07-20 13:25:52,2020-11-19 17:17:52,1,1,TOP-UP_ONLY,TOP-UP_ONLY
01bfd9c109e4b71433ef40a9b4c4900c,4,18.26086956521739,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2021-04-29 21:14:54,2021-01-30 16:25:16,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
01dbd8f3fdcde0696bce1df800b68a59,2,9.14187643020595,4.570938215102975,4.576659038901602,4.565217391304348,0.008090466603965127,0,2021-09-11 18:13:27,2021-07-14 13:07:59,2,2,BOTH,BOTH
01e60791e0044ae5a763c4bef9136bdf,2,32.036613272311214,16.018306636155607,16.018306636155607,16.018306636155607,0.0,0,2021-12-14 12:16:05,2020-12-06 16:19:06,1,1,TOP-UP_ONLY,TOP-UP_ONLY
01f4b681f543aa1521743402cee5a743,3,13.729977116704806,4.576659038901602,4.576659038901602,4.576659038901602,0.0,0,2022-07-24 07:09:05,2020-10-16 14:19:00,1,1,TOP-UP_ONLY,TOP-UP_ONLY
01fdbdade9669c4a83af0b72a2e78223,20,89.01601830663616,4.450800915331808,4.565217391304348,2.276887871853547,0.5116860360411417,1,2022-07-26 21:12:08,2021-01-02 18:23:38,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
020389b0ebd315b071a21f6ea6d17595,2,8.0,4.0,4.0,4.0,0.0,0,2022-03-23 15:37:07,2021-06-16 22:28:16,1,1,TOP-UP_ONLY,TOP-UP_ONLY
02073a9225afef3c0214005ceffc6a4a,3,11.99,3.9966666666666666,4.0,3.99,0.005773502691896071,0,2021-11-19 14:58:09,2020-08-25 11:01:47,2,2,BOTH,BOTH
021022c542d24caf70c4fedad79f66f8,17,77.6086956521739,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-03-12 09:50:16,2020-09-14 07:34:33,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
021336525a356b1903a268f141fff66f,2,9.153318077803204,4.576659038901602,4.576659038901602,4.576659038901602,0.0,0,2022-02-02 13:24:12,2020-10-21 11:59:51,1,1,TOP-UP_ONLY,TOP-UP_ONLY
023af6801ba3a494d8e21a1194c67f5b,2,12.585812356979407,6.292906178489703,8.009153318077804,4.576659038901602,2.4271399811895225,0,2022-06-25 17:46:01,2021-06-08 09:42:19,1,1,TOP-UP_ONLY,TOP-UP_ONLY
0247d0e0625baf9879835189db63a2e0,5,22.82608695652174,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2021-05-08 14:21:30,2020-09-16 21:05:26,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
024bf6e015ed9f17f5c7a02df1999f73,7,50.0,7.142857142857143,14.0,4.0,3.338091841585121,0,2022-08-10 15:09:04,2020-10-25 16:00:01,1,1,TOP-UP_ONLY,TOP-UP_ONLY
024c534ed1535f6aeec6293eb18cad7a,3,11.418764302059497,3.8062547673531655,4.576659038901602,2.276887871853547,1.3244829382111878,1,2022-06-08 16:38:24,2021-02-17 13:22:43,2,3,BOTH,BOTH
024f844364f6fd230e68bd04e3255541,2,6.842105263157895,3.4210526315789473,4.565217391304348,2.276887871853547,1.6180933207930148,1,2021-09-27 14:59:00,2021-08-09 22:27:19,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02540a8eb736c4e963de178c3c7f7bd0,2,9.130434782608695,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-10-06 18:36:22,2020-09-06 10:40:57,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
025748633d5f6257aa21b528ac6d0c29,8,30.965517241379313,3.870689655172414,6.887931034482759,3.4396551724137936,1.2191496227354266,0,2022-08-18 08:10:01,2022-05-22 02:15:15,1,1,TOP-UP_ONLY,TOP-UP_ONLY
02584935b15fa5aa94109d29c9265f7c,4,25.171624713958813,6.292906178489703,8.009153318077804,4.576659038901602,1.9817514960742302,0,2022-03-16 13:30:33,2020-11-03 17:29:59,1,1,TOP-UP_ONLY,TOP-UP_ONLY
025a7f75ad3d1f8a9e2c97ac57902427,2,9.153318077803204,4.576659038901602,4.576659038901602,4.576659038901602,0.0,1,2021-09-17 00:27:59,2021-09-16 12:25:40,1,1,TOP-UP_ONLY,TOP-UP_ONLY
025acca8c0ad5c05fd7d3295d52da097,2,9.14187643020595,4.570938215102975,4.576659038901602,4.565217391304348,0.008090466603965127,0,2020-12-13 13:20:17,2020-08-25 21:04:51,2,2,BOTH,BOTH
0260b30e2240fb9ee4c1a16f34fffd96,8,36.52173913043478,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-06-29 11:38:43,2020-10-11 12:29:12,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
026dc9bf99c15531a0d0475ac5fd92ab,6,27.391304347826086,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-02-08 21:14:57,2020-10-22 12:04:25,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
02750c4898a4cb05f7f8424213f4fe3f,6,27.391304347826086,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2021-01-26 21:03:45,2020-08-29 21:06:10,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02770394cb300c8d43a37bf1e5020afb,3,11.407322654462241,3.802440884820747,4.565217391304348,2.276887871853547,1.3211676640494867,1,2021-05-31 21:16:25,2021-04-02 22:33:08,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02774b2b2de453ab1d6c6aa88a9ed47a,2,8.0,4.0,4.0,4.0,0.0,0,2021-09-03 16:47:59,2021-06-08 04:11:22,1,1,TOP-UP_ONLY,TOP-UP_ONLY
027f165a3290c3790387816619b4be40,4,58.67276887871853,14.668192219679632,43.82151029748283,2.276887871853547,19.57782144725549,1,2022-01-03 16:52:22,2021-06-21 18:27:57,2,3,BOTH,BOTH
028484906314259230ae9db62210d8ac,4,33.16933638443936,8.29233409610984,16.018306636155607,4.565217391304348,5.399644528565057,0,2020-12-03 16:32:22,2020-09-08 19:14:49,2,2,BOTH,BOTH
028ae67939a94b0cd71c4ee80c9a0811,7,51.43020594965675,7.347172278522393,11.43020594965675,2.276887871853547,3.952955003683964,2,2022-07-23 21:14:59,2021-10-31 15:07:46,2,3,BOTH,BOTH
0292cef4eebba904ffb8efaa0e20c78e,7,35.411899313501145,5.0588427590715925,8.009153318077804,4.565217391304348,1.3009716595105145,0,2022-04-09 19:41:16,2020-10-03 11:08:48,2,3,BOTH,BOTH
0294a682a8528e77e6485e3491db170c,2,9.130434782608695,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-09-03 21:56:38,2020-09-03 21:01:56,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02b0a0f1f4d73ada75062c800529827f,4,68.97025171624713,17.242562929061783,43.82151029748283,4.565217391304348,18.523583404689035,0,2022-04-20 19:18:42,2020-11-13 19:24:52,3,4,BOTH,BOTH
02ba4b974d34f1a419f1e7ccd3ed3867,11,96.10983981693364,8.737258165175787,16.018306636155607,8.009153318077804,2.4148505858630953,0,2022-08-16 18:45:04,2020-08-31 11:52:08,1,1,TOP-UP_ONLY,TOP-UP_ONLY
02bb910a7c8588c2683d96c77f79efa4,2,7.98,3.99,3.99,3.99,0.0,0,2021-10-08 21:17:01,2021-09-08 06:32:56,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02bdf7b0ef829e194fab1b743a16c81b,9,41.086956521739125,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2021-09-27 10:35:26,2020-10-19 22:36:29,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02beee7e307803832e6c70b15098e41f,18,80.92,4.495555555555556,7.0,3.99,1.1525022507173235,0,2022-08-13 20:49:35,2020-09-25 13:50:01,2,3,BOTH,BOTH
02c5b2e47608b336c7c63958225b3fd5,2,5.98,2.99,3.99,1.99,1.4142135623730951,1,2020-11-01 21:10:49,2020-10-03 00:41:41,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02c851365885be31741c85c264ad943c,6,22.82608695652174,3.8043478260869565,4.565217391304348,0.0,1.8637421955958964,1,2022-03-02 21:15:41,2020-12-12 14:06:45,1,1,OTHER,OTHER
02cdf88a0c73eebf378f8e0c9ec2be3a,11,50.21739130434783,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-04-05 15:39:26,2020-10-29 13:43:36,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
02d42c811eda446020942f3f8a790e19,3,32.036613272311214,10.678871090770405,16.018306636155607,8.009153318077804,4.6240868241732045,0,2021-07-23 12:07:07,2020-08-25 10:55:28,1,1,TOP-UP_ONLY,TOP-UP_ONLY
02d7d129f257fd7924664041116e13b8,3,13.729977116704806,4.576659038901602,4.576659038901602,4.576659038901602,0.0,0,2022-05-07 09:51:31,2020-12-10 13:09:10,1,1,TOP-UP_ONLY,TOP-UP_ONLY
02de2a912f4f78e0d314e6e39c82d3f8,8,34.244851258581235,4.280606407322654,4.576659038901602,2.276887871853547,0.809634450430338,1,2022-05-18 07:38:20,2021-06-14 07:28:34,2,3,BOTH,BOTH
02e69a2d77fc0767cc8849e0395428bb,7,48.05491990846682,6.864988558352403,8.009153318077804,0.0,3.0271754131173805,1,2022-07-23 09:47:45,2021-11-14 21:05:14,2,2,OTHER,OTHER
02e6d82836fa08bf9fd0e4911fbe1095,7,31.956521739130434,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-06-17 10:03:50,2020-11-05 12:51:45,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
02e8795586e10b3f64e45c3ab279e806,2,8.99,4.495,7.0,1.99,3.542604973744603,1,2021-03-25 12:56:05,2021-03-08 12:29:50,2,2,BOTH,BOTH
02ec21a8babfbedca6bce8f690a6596f,4,18.26086956521739,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-12-25 21:08:48,2020-09-08 13:17:27,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02f1d76d2298af5e308a9a3bcbd0e5aa,3,9.97,3.3233333333333337,3.99,1.99,1.1547005383792515,1,2021-03-19 21:11:00,2021-01-19 21:00:06,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
02f1ffddc7e9bf0944a9fc357c4c07b0,19,86.73913043478261,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-06-21 21:11:16,2020-12-28 18:08:44,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
02fd177ff43e28b012e98c1e7fe5a002,17,172.41379310344828,10.141987829614605,12.06896551724138,3.4482758620689657,3.131005106598796,1,2022-07-27 16:55:14,2020-08-30 20:28:33,1,1,TOP-UP_ONLY,TOP-UP_ONLY
03087682efb75f8aa6d3d456518a95c8,10,43.36384439359268,4.336384439359268,4.565217391304348,2.276887871853547,0.7236333318463108,1,2022-06-25 21:13:55,2021-09-28 21:02:36,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
030d71c4fd4669f61da5c06d1c17ab03,19,86.73913043478261,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-07-04 17:17:37,2020-12-16 10:49:14,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
031549e5cf1ae86d13768776425e296e,10,96.97,9.697,14.0,4.0,3.497335652559912,0,2022-04-15 10:31:23,2020-08-30 18:55:20,2,3,BOTH,BOTH
0317e51ed0a319dfa1605aefa1272b18,3,13.729977116704806,4.576659038901602,4.576659038901602,4.576659038901602,0.0,1,2021-01-06 11:05:44,2021-01-06 11:02:24,1,1,TOP-UP_ONLY,TOP-UP_ONLY
0318abf0f4c97d9829c62aba63ae7e32,3,13.695652173913043,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2021-07-27 10:21:11,2021-06-04 21:40:49,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
0322ad280ad31f0d130517044fa76b81,28,107.23112128146452,3.8296829029094472,4.565217391304348,2.276887871853547,1.0883177702646933,1,2022-06-09 21:13:24,2020-10-30 21:39:04,2,3,BOTH,BOTH
0323e40041e9f3e55ffde13aefb9438d,24,109.56521739130434,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2022-07-24 21:10:06,2020-09-02 21:03:56,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
03290e61d7f2cee36abc970e8928685a,3,13.695652173913043,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-11-14 21:01:13,2020-09-15 21:01:36,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
0341a13b480ab2e02b7246936bd0b940,21,102.7345537757437,4.892121608368748,11.43020594965675,4.565217391304348,1.4980633196978883,0,2022-05-22 22:07:35,2020-08-29 21:08:54,2,3,PLAN_ONLY,PLAN_ONLY_Mixed
0346a2e4c7b5da92da7984a579b2e308,2,0.0,0.0,0.0,0.0,0.0,2,2022-07-27 04:01:10,2022-07-27 03:05:19,2,2,ZERO_PAYMENTS_ONLY,ZERO_PAYMENTS_ONLY
034769867e7f7b35a35adb5a04578dfc,4,25.171624713958813,6.292906178489703,8.009153318077804,4.576659038901602,1.9817514960742306,0,2021-04-22 13:39:45,2020-11-26 16:39:38,1,1,TOP-UP_ONLY,TOP-UP_ONLY
03486e2df9e27ffc753e98742f2c6e2d,20,92.1791304347826,4.60895652173913,5.44,4.565217391304348,0.1956073378578078,0,2022-04-15 22:15:40,2020-09-06 21:03:30,1,2,PLAN_ONLY,PLAN_ONLY_SuperCheap
034c2a9cbc7e5c816fe12a3b0c147825,7,29.668192219679632,4.238313174239948,4.565217391304348,2.276887871853547,0.8649072608906799,1,2022-02-13 18:40:29,2021-06-15 12:39:07,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
034ea9f562dbf5651a42a4a18b553b40,7,32.036613272311214,4.576659038901602,4.576659038901602,4.576659038901602,0.0,0,2022-06-17 10:58:18,2020-10-11 14:26:42,1,1,TOP-UP_ONLY,TOP-UP_ONLY
034fa0de1109b2dc64f76d1eebd259cf,2,5.98,2.99,3.99,1.99,1.4142135623730951,1,2020-11-14 21:08:07,2020-10-16 04:33:21,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
035878eb7fa4c92deb2b1eb307988a9e,6,25.102974828375284,4.183829138062547,4.565217391304348,2.276887871853547,0.9342066143337824,1,2021-12-16 11:32:11,2021-06-24 14:01:28,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
0359809b520471a929ced1107f3c519a,2,12.585812356979407,6.292906178489703,8.009153318077804,4.576659038901602,2.4271399811895225,0,2022-06-19 21:55:41,2021-04-10 17:05:04,1,1,TOP-UP_ONLY,TOP-UP_ONLY
0362aece1664aa93e786464751b69f61,2,3.98,1.99,1.99,1.99,0.0,2,2022-06-23 16:39:24,2022-05-21 14:42:26,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
0366621d61b07407f53c2fbffbca03b9,4,25.85344827586207,6.463362068965518,12.06896551724138,3.4482758620689657,3.888879481378879,0,2022-05-27 13:20:26,2022-02-26 14:51:13,2,2,BOTH,BOTH
036731294878926357f20d3de41af3dd,3,13.695652173913043,4.565217391304348,4.565217391304348,4.565217391304348,0.0,0,2020-11-03 14:39:07,2020-09-15 21:01:03,1,1,PLAN_ONLY,PLAN_ONLY_SuperCheap
